FIELDNAME,LAT,LON,PERIODDATE,Oil Production Volumes,Gas Production Volumes,Water Production Volumes,Cumulative Oil Production Volumes,Cumulative Gas Production Volumes,Cumulative Water Production Volumes
MIKKEL,64.423177,7.40984,2018-01-01T00:00:00.000Z,0.0,170890.0,1350.0,0.0,26370560.0,123100.0
MIKKEL,64.423177,7.40984,2018-02-01T00:00:00.000Z,0.0,154400.0,1150.0,0.0,26524960.0,124250.0
MIKKEL,64.423177,7.40984,2018-03-01T00:00:00.000Z,0.0,170730.0,1440.0,0.0,26695690.0,125690.0
MIME,57.7305,2.29214,1990-10-01T00:00:00.000Z,2360.0,460.0,0.0,2360.0,460.0,0.0
MIME,57.7305,2.29214,1990-11-01T00:00:00.000Z,12560.0,2530.0,0.0,14920.0,2990.0,0.0
MIME,57.7305,2.29214,1990-12-01T00:00:00.000Z,12250.0,2550.0,0.0,27170.0,5540.0,0.0
MIME,57.7305,2.29214,1991-01-01T00:00:00.000Z,16520.0,3590.0,0.0,43690.0,9130.0,0.0
MIME,57.7305,2.29214,1991-02-01T00:00:00.000Z,15370.0,3300.0,0.0,59060.0,12430.0,0.0
MIME,57.7305,2.29214,1991-03-01T00:00:00.000Z,17320.0,3650.0,0.0,76380.0,16080.0,0.0
MIME,57.7305,2.29214,1991-04-01T00:00:00.000Z,16080.0,3340.0,0.0,92460.0,19420.0,0.0
MIME,57.7305,2.29214,1991-05-01T00:00:00.000Z,15940.0,3260.0,0.0,108400.0,22680.0,0.0
MIME,57.7305,2.29214,1991-06-01T00:00:00.000Z,14700.0,2980.0,0.0,123100.0,25660.0,0.0
MIME,57.7305,2.29214,1991-07-01T00:00:00.000Z,14280.0,2980.0,0.0,137380.0,28640.0,0.0
MIME,57.7305,2.29214,1991-08-01T00:00:00.000Z,5380.0,1120.0,0.0,142760.0,29760.0,0.0
MIME,57.7305,2.29214,1991-09-01T00:00:00.000Z,14520.0,2990.0,0.0,157280.0,32750.0,0.0
MIME,57.7305,2.29214,1991-10-01T00:00:00.000Z,14120.0,2800.0,0.0,171400.0,35550.0,0.0
MIME,57.7305,2.29214,1991-11-01T00:00:00.000Z,12780.0,2550.0,0.0,184180.0,38100.0,0.0
MIME,57.7305,2.29214,1991-12-01T00:00:00.000Z,13000.0,2590.0,0.0,197180.0,40690.0,0.0
MIME,57.7305,2.29214,1992-01-01T00:00:00.000Z,13000.0,2610.0,0.0,210180.0,43300.0,0.0
MIME,57.7305,2.29214,1992-02-01T00:00:00.000Z,11740.0,2400.0,0.0,221920.0,45700.0,0.0
MIME,57.7305,2.29214,1992-03-01T00:00:00.000Z,10140.0,2030.0,0.0,232060.0,47730.0,0.0
MIME,57.7305,2.29214,1992-04-01T00:00:00.000Z,8700.0,1780.0,0.0,240760.0,49510.0,0.0
MIME,57.7305,2.29214,1992-05-01T00:00:00.000Z,9570.0,2020.0,0.0,250330.0,51530.0,0.0
MIME,57.7305,2.29214,1992-06-01T00:00:00.000Z,11390.0,2400.0,0.0,261720.0,53930.0,0.0
MIME,57.7305,2.29214,1992-07-01T00:00:00.000Z,11270.0,2340.0,0.0,272990.0,56270.0,0.0
MIME,57.7305,2.29214,1992-08-01T00:00:00.000Z,11050.0,2250.0,0.0,284040.0,58520.0,0.0
MIME,57.7305,2.29214,1992-09-01T00:00:00.000Z,10340.0,2120.0,0.0,294380.0,60640.0,0.0
MIME,57.7305,2.29214,1992-10-01T00:00:00.000Z,10950.0,2290.0,0.0,305330.0,62930.0,0.0
MIME,57.7305,2.29214,1992-11-01T00:00:00.000Z,10000.0,2090.0,0.0,315330.0,65020.0,0.0
MIME,57.7305,2.29214,1992-12-01T00:00:00.000Z,8930.0,1970.0,0.0,324260.0,66990.0,0.0
MIME,57.7305,2.29214,1993-01-01T00:00:00.000Z,8680.0,1860.0,0.0,332940.0,68850.0,0.0
MIME,57.7305,2.29214,1993-02-01T00:00:00.000Z,7740.0,1570.0,0.0,340680.0,70420.0,0.0
MIME,57.7305,2.29214,1993-03-01T00:00:00.000Z,1720.0,280.0,0.0,342400.0,70700.0,0.0
MIME,57.7305,2.29214,1993-04-01T00:00:00.000Z,5620.0,1040.0,0.0,348020.0,71740.0,0.0
MIME,57.7305,2.29214,1993-05-01T00:00:00.000Z,8590.0,1900.0,0.0,356610.0,73640.0,0.0
MIME,57.7305,2.29214,1993-06-01T00:00:00.000Z,6650.0,1460.0,0.0,363260.0,75100.0,0.0
MIME,57.7305,2.29214,1993-07-01T00:00:00.000Z,7860.0,1570.0,0.0,371120.0,76670.0,0.0
MIME,57.7305,2.29214,1993-08-01T00:00:00.000Z,7520.0,1550.0,0.0,378640.0,78220.0,0.0
MIME,57.7305,2.29214,1993-09-01T00:00:00.000Z,6410.0,1390.0,0.0,385050.0,79610.0,0.0
MIME,57.7305,2.29214,1993-10-01T00:00:00.000Z,5480.0,1210.0,0.0,390530.0,80820.0,0.0
MIME,57.7305,2.29214,1993-11-01T00:00:00.000Z,560.0,110.0,0.0,391090.0,80930.0,0.0
MORVIN,65.10669,6.281296,2010-08-01T00:00:00.000Z,38700.0,18720.0,0.0,38700.0,18720.0,0.0
MORVIN,65.10669,6.281296,2010-09-01T00:00:00.000Z,58510.0,28080.0,0.0,97210.0,46800.0,0.0
MORVIN,65.10669,6.281296,2010-10-01T00:00:00.000Z,128070.0,64270.0,0.0,225280.0,111070.0,0.0
MORVIN,65.10669,6.281296,2010-11-01T00:00:00.000Z,107110.0,51800.0,0.0,332390.0,162870.0,0.0
MORVIN,65.10669,6.281296,2010-12-01T00:00:00.000Z,81140.0,39240.0,0.0,413530.0,202110.0,0.0
MORVIN,65.10669,6.281296,2011-01-01T00:00:00.000Z,99180.0,47970.0,0.0,512710.0,250080.0,0.0
MORVIN,65.10669,6.281296,2011-02-01T00:00:00.000Z,48930.0,23670.0,0.0,561640.0,273750.0,0.0
MORVIN,65.10669,6.281296,2011-03-01T00:00:00.000Z,43640.0,21110.0,0.0,605280.0,294860.0,0.0
MORVIN,65.10669,6.281296,2011-04-01T00:00:00.000Z,45520.0,22020.0,0.0,650800.0,316880.0,0.0
MORVIN,65.10669,6.281296,2011-05-01T00:00:00.000Z,89760.0,43410.0,0.0,740560.0,360290.0,0.0
MORVIN,65.10669,6.281296,2011-06-01T00:00:00.000Z,182940.0,88480.0,0.0,923500.0,448770.0,0.0
MORVIN,65.10669,6.281296,2011-07-01T00:00:00.000Z,232470.0,112430.0,0.0,1155970.0,561200.0,0.0
MORVIN,65.10669,6.281296,2011-08-01T00:00:00.000Z,209030.0,101090.0,0.0,1365000.0,662290.0,0.0
MORVIN,65.10669,6.281296,2011-09-01T00:00:00.000Z,162250.0,78470.0,0.0,1527250.0,740760.0,0.0
MORVIN,65.10669,6.281296,2011-10-01T00:00:00.000Z,158900.0,76850.0,0.0,1686150.0,817610.0,0.0
MORVIN,65.10669,6.281296,2011-11-01T00:00:00.000Z,148400.0,71770.0,0.0,1834550.0,889380.0,0.0
MORVIN,65.10669,6.281296,2011-12-01T00:00:00.000Z,137440.0,66470.0,0.0,1971990.0,955850.0,0.0
MORVIN,65.10669,6.281296,2012-01-01T00:00:00.000Z,136810.0,64880.0,0.0,2108800.0,1020730.0,0.0
MORVIN,65.10669,6.281296,2012-02-01T00:00:00.000Z,168160.0,79740.0,0.0,2276960.0,1100470.0,0.0
MORVIN,65.10669,6.281296,2012-03-01T00:00:00.000Z,178430.0,84610.0,0.0,2455390.0,1185080.0,0.0
MORVIN,65.10669,6.281296,2012-04-01T00:00:00.000Z,172370.0,81740.0,0.0,2627760.0,1266820.0,0.0
MORVIN,65.10669,6.281296,2012-05-01T00:00:00.000Z,169630.0,80440.0,0.0,2797390.0,1347260.0,0.0
MORVIN,65.10669,6.281296,2012-06-01T00:00:00.000Z,126980.0,66070.0,0.0,2924370.0,1413330.0,0.0
MORVIN,65.10669,6.281296,2012-07-01T00:00:00.000Z,120810.0,62860.0,0.0,3045180.0,1476190.0,0.0
MORVIN,65.10669,6.281296,2012-08-01T00:00:00.000Z,111080.0,57800.0,0.0,3156260.0,1533990.0,0.0
MORVIN,65.10669,6.281296,2012-09-01T00:00:00.000Z,112760.0,58670.0,0.0,3269020.0,1592660.0,0.0
MORVIN,65.10669,6.281296,2012-10-01T00:00:00.000Z,148270.0,77140.0,0.0,3417290.0,1669800.0,0.0
MORVIN,65.10669,6.281296,2012-11-01T00:00:00.000Z,135910.0,70710.0,0.0,3553200.0,1740510.0,0.0
MORVIN,65.10669,6.281296,2012-12-01T00:00:00.000Z,142900.0,74350.0,0.0,3696100.0,1814860.0,0.0
MORVIN,65.10669,6.281296,2013-01-01T00:00:00.000Z,134980.0,69620.0,0.0,3831080.0,1884480.0,0.0
MORVIN,65.10669,6.281296,2013-02-01T00:00:00.000Z,95210.0,49100.0,0.0,3926290.0,1933580.0,0.0
MORVIN,65.10669,6.281296,2013-03-01T00:00:00.000Z,130730.0,67430.0,0.0,4057020.0,2001010.0,0.0
MORVIN,65.10669,6.281296,2013-04-01T00:00:00.000Z,123580.0,63740.0,0.0,4180600.0,2064750.0,0.0
MORVIN,65.10669,6.281296,2013-05-01T00:00:00.000Z,125660.0,64810.0,0.0,4306260.0,2129560.0,0.0
MORVIN,65.10669,6.281296,2013-06-01T00:00:00.000Z,112890.0,58220.0,0.0,4419150.0,2187780.0,0.0
MORVIN,65.10669,6.281296,2013-07-01T00:00:00.000Z,119420.0,61590.0,0.0,4538570.0,2249370.0,0.0
MORVIN,65.10669,6.281296,2013-08-01T00:00:00.000Z,114270.0,58940.0,0.0,4652840.0,2308310.0,0.0
MORVIN,65.10669,6.281296,2013-09-01T00:00:00.000Z,29390.0,15160.0,0.0,4682230.0,2323470.0,0.0
MORVIN,65.10669,6.281296,2013-10-01T00:00:00.000Z,111320.0,57420.0,0.0,4793550.0,2380890.0,0.0
MORVIN,65.10669,6.281296,2013-11-01T00:00:00.000Z,101380.0,52290.0,0.0,4894930.0,2433180.0,0.0
MORVIN,65.10669,6.281296,2013-12-01T00:00:00.000Z,102990.0,53120.0,0.0,4997920.0,2486300.0,0.0
MORVIN,65.10669,6.281296,2014-01-01T00:00:00.000Z,100090.0,51600.0,0.0,5098010.0,2537900.0,0.0
MORVIN,65.10669,6.281296,2014-02-01T00:00:00.000Z,86390.0,44540.0,0.0,5184400.0,2582440.0,0.0
MORVIN,65.10669,6.281296,2014-03-01T00:00:00.000Z,92330.0,47600.0,0.0,5276730.0,2630040.0,0.0
MORVIN,65.10669,6.281296,2014-04-01T00:00:00.000Z,83780.0,43190.0,0.0,5360510.0,2673230.0,0.0
MORVIN,65.10669,6.281296,2014-05-01T00:00:00.000Z,82890.0,42740.0,0.0,5443400.0,2715970.0,0.0
MORVIN,65.10669,6.281296,2014-06-01T00:00:00.000Z,78140.0,40290.0,0.0,5521540.0,2756260.0,0.0
MORVIN,65.10669,6.281296,2014-07-01T00:00:00.000Z,77050.0,39720.0,0.0,5598590.0,2795980.0,0.0
MORVIN,65.10669,6.281296,2014-08-01T00:00:00.000Z,78580.0,40510.0,0.0,5677170.0,2836490.0,0.0
MORVIN,65.10669,6.281296,2014-09-01T00:00:00.000Z,70920.0,36560.0,0.0,5748090.0,2873050.0,0.0
MORVIN,65.10669,6.281296,2014-10-01T00:00:00.000Z,77230.0,39820.0,0.0,5825320.0,2912870.0,0.0
MORVIN,65.10669,6.281296,2014-11-01T00:00:00.000Z,68260.0,35190.0,0.0,5893580.0,2948060.0,0.0
MORVIN,65.10669,6.281296,2014-12-01T00:00:00.000Z,68140.0,35130.0,0.0,5961720.0,2983190.0,0.0
MORVIN,65.10669,6.281296,2015-01-01T00:00:00.000Z,68900.0,34080.0,0.0,6030620.0,3017270.0,0.0
MORVIN,65.10669,6.281296,2015-02-01T00:00:00.000Z,57820.0,28600.0,0.0,6088440.0,3045870.0,0.0
MORVIN,65.10669,6.281296,2015-03-01T00:00:00.000Z,63330.0,31320.0,0.0,6151770.0,3077190.0,0.0
MORVIN,65.10669,6.281296,2015-04-01T00:00:00.000Z,58630.0,29000.0,0.0,6210400.0,3106190.0,0.0
MORVIN,65.10669,6.281296,2015-05-01T00:00:00.000Z,60520.0,29940.0,0.0,6270920.0,3136130.0,0.0
MORVIN,65.10669,6.281296,2015-06-01T00:00:00.000Z,57650.0,28510.0,0.0,6328570.0,3164640.0,0.0
MORVIN,65.10669,6.281296,2015-07-01T00:00:00.000Z,57220.0,28300.0,0.0,6385790.0,3192940.0,0.0
MORVIN,65.10669,6.281296,2015-08-01T00:00:00.000Z,54840.0,27120.0,690.0,6440630.0,3220060.0,690.0
MORVIN,65.10669,6.281296,2015-09-01T00:00:00.000Z,55830.0,27610.0,610.0,6496460.0,3247670.0,1300.0
MORVIN,65.10669,6.281296,2015-10-01T00:00:00.000Z,56930.0,28160.0,620.0,6553390.0,3275830.0,1920.0
MORVIN,65.10669,6.281296,2015-11-01T00:00:00.000Z,31240.0,15450.0,510.0,6584630.0,3291280.0,2430.0
MORVIN,65.10669,6.281296,2015-12-01T00:00:00.000Z,43870.0,21690.0,580.0,6628500.0,3312970.0,3010.0
MORVIN,65.10669,6.281296,2016-01-01T00:00:00.000Z,49730.0,24590.0,690.0,6678230.0,3337560.0,3700.0
MORVIN,65.10669,6.281296,2016-02-01T00:00:00.000Z,41070.0,20310.0,570.0,6719300.0,3357870.0,4270.0
MORVIN,65.10669,6.281296,2016-03-01T00:00:00.000Z,53530.0,26470.0,810.0,6772830.0,3384340.0,5080.0
MORVIN,65.10669,6.281296,2016-04-01T00:00:00.000Z,53240.0,26330.0,840.0,6826070.0,3410670.0,5920.0
MORVIN,65.10669,6.281296,2016-05-01T00:00:00.000Z,50450.0,23440.0,730.0,6876520.0,3434110.0,6650.0
MORVIN,65.10669,6.281296,2016-06-01T00:00:00.000Z,51110.0,25510.0,760.0,6927630.0,3459620.0,7410.0
MORVIN,65.10669,6.281296,2016-07-01T00:00:00.000Z,47050.0,23480.0,730.0,6974680.0,3483100.0,8140.0
MORVIN,65.10669,6.281296,2016-08-01T00:00:00.000Z,42270.0,21090.0,620.0,7016950.0,3504190.0,8760.0
MORVIN,65.10669,6.281296,2016-09-01T00:00:00.000Z,6030.0,3010.0,70.0,7022980.0,3507200.0,8830.0
MORVIN,65.10669,6.281296,2016-10-01T00:00:00.000Z,49970.0,24940.0,700.0,7072950.0,3532140.0,9530.0
MORVIN,65.10669,6.281296,2016-11-01T00:00:00.000Z,48270.0,24090.0,580.0,7121220.0,3556230.0,10110.0
MORVIN,65.10669,6.281296,2016-12-01T00:00:00.000Z,47000.0,23460.0,590.0,7168220.0,3579690.0,10700.0
MORVIN,65.10669,6.281296,2017-01-01T00:00:00.000Z,48700.0,24300.0,420.0,7216920.0,3603990.0,11120.0
MORVIN,65.10669,6.281296,2017-02-01T00:00:00.000Z,52010.0,25950.0,220.0,7268930.0,3629940.0,11340.0
MORVIN,65.10669,6.281296,2017-03-01T00:00:00.000Z,44600.0,22340.0,3240.0,7313530.0,3652280.0,14580.0
MORVIN,65.10669,6.281296,2017-04-01T00:00:00.000Z,47220.0,21420.0,3380.0,7360750.0,3673700.0,17960.0
MORVIN,65.10669,6.281296,2017-05-01T00:00:00.000Z,31960.0,14500.0,2520.0,7392710.0,3688200.0,20480.0
MORVIN,65.10669,6.281296,2017-06-01T00:00:00.000Z,24320.0,11030.0,2080.0,7417030.0,3699230.0,22560.0
MORVIN,65.10669,6.281296,2017-07-01T00:00:00.000Z,28300.0,12840.0,1290.0,7445330.0,3712070.0,23850.0
MORVIN,65.10669,6.281296,2017-08-01T00:00:00.000Z,31050.0,14080.0,1930.0,7476380.0,3726150.0,25780.0
MORVIN,65.10669,6.281296,2017-09-01T00:00:00.000Z,27090.0,12290.0,1410.0,7503470.0,3738440.0,27190.0
MORVIN,65.10669,6.281296,2017-10-01T00:00:00.000Z,21690.0,9840.0,2310.0,7525160.0,3748280.0,29500.0
MORVIN,65.10669,6.281296,2017-11-01T00:00:00.000Z,34950.0,15850.0,3820.0,7560110.0,3764130.0,33320.0
MORVIN,65.10669,6.281296,2017-12-01T00:00:00.000Z,32270.0,14640.0,3310.0,7592380.0,3778770.0,36630.0
MORVIN,65.10669,6.281296,2018-01-01T00:00:00.000Z,37190.0,16870.0,3950.0,7629570.0,3795640.0,40580.0
MORVIN,65.10669,6.281296,2018-02-01T00:00:00.000Z,37620.0,17070.0,4080.0,7667190.0,3812710.0,44660.0
MORVIN,65.10669,6.281296,2018-03-01T00:00:00.000Z,41220.0,18700.0,4450.0,7708410.0,3831410.0,49110.0
NJORD,64.163149,7.122112,1997-09-01T00:00:00.000Z,280.0,70.0,0.0,280.0,70.0,0.0
NJORD,64.163149,7.122112,1997-10-01T00:00:00.000Z,96200.0,22140.0,0.0,96480.0,22210.0,0.0
NJORD,64.163149,7.122112,1997-11-01T00:00:00.000Z,136970.0,31700.0,0.0,233450.0,53910.0,0.0
NJORD,64.163149,7.122112,1997-12-01T00:00:00.000Z,134410.0,29860.0,0.0,367860.0,83770.0,0.0
NJORD,64.163149,7.122112,1998-01-01T00:00:00.000Z,105330.0,24330.0,0.0,473190.0,108100.0,0.0
NJORD,64.163149,7.122112,1998-02-01T00:00:00.000Z,110120.0,25750.0,0.0,583310.0,133850.0,0.0
NJORD,64.163149,7.122112,1998-03-01T00:00:00.000Z,109350.0,25150.0,0.0,692660.0,159000.0,0.0
NJORD,64.163149,7.122112,1998-04-01T00:00:00.000Z,110290.0,24960.0,0.0,802950.0,183960.0,0.0
NJORD,64.163149,7.122112,1998-05-01T00:00:00.000Z,107120.0,24730.0,0.0,910070.0,208690.0,0.0
NJORD,64.163149,7.122112,1998-06-01T00:00:00.000Z,84270.0,20040.0,0.0,994340.0,228730.0,0.0
NJORD,64.163149,7.122112,1998-07-01T00:00:00.000Z,94130.0,23730.0,0.0,1088470.0,252460.0,0.0
NJORD,64.163149,7.122112,1998-08-01T00:00:00.000Z,100970.0,29270.0,0.0,1189440.0,281730.0,0.0
NJORD,64.163149,7.122112,1998-09-01T00:00:00.000Z,171760.0,41040.0,0.0,1361200.0,322770.0,0.0
NJORD,64.163149,7.122112,1998-10-01T00:00:00.000Z,183580.0,72070.0,0.0,1544780.0,394840.0,0.0
NJORD,64.163149,7.122112,1998-11-01T00:00:00.000Z,296230.0,86390.0,0.0,1841010.0,481230.0,0.0
NJORD,64.163149,7.122112,1998-12-01T00:00:00.000Z,222820.0,60990.0,0.0,2063830.0,542220.0,0.0
NJORD,64.163149,7.122112,1999-01-01T00:00:00.000Z,272390.0,78920.0,0.0,2336220.0,621140.0,0.0
NJORD,64.163149,7.122112,1999-02-01T00:00:00.000Z,215560.0,67780.0,0.0,2551780.0,688920.0,0.0
NJORD,64.163149,7.122112,1999-03-01T00:00:00.000Z,262310.0,106300.0,0.0,2814090.0,795220.0,0.0
NJORD,64.163149,7.122112,1999-04-01T00:00:00.000Z,285730.0,114710.0,0.0,3099820.0,909930.0,0.0
NJORD,64.163149,7.122112,1999-05-01T00:00:00.000Z,375250.0,126440.0,0.0,3475070.0,1036370.0,0.0
NJORD,64.163149,7.122112,1999-06-01T00:00:00.000Z,306000.0,127370.0,0.0,3781070.0,1163740.0,0.0
NJORD,64.163149,7.122112,1999-07-01T00:00:00.000Z,272890.0,139350.0,0.0,4053960.0,1303090.0,0.0
NJORD,64.163149,7.122112,1999-08-01T00:00:00.000Z,149270.0,83340.0,0.0,4203230.0,1386430.0,0.0
NJORD,64.163149,7.122112,1999-09-01T00:00:00.000Z,349260.0,207980.0,0.0,4552490.0,1594410.0,0.0
NJORD,64.163149,7.122112,1999-10-01T00:00:00.000Z,352070.0,242340.0,0.0,4904560.0,1836750.0,0.0
NJORD,64.163149,7.122112,1999-11-01T00:00:00.000Z,339220.0,218790.0,0.0,5243780.0,2055540.0,0.0
NJORD,64.163149,7.122112,1999-12-01T00:00:00.000Z,345920.0,229680.0,0.0,5589700.0,2285220.0,0.0
NJORD,64.163149,7.122112,2000-01-01T00:00:00.000Z,318770.0,262340.0,3850.0,5908470.0,2547560.0,3850.0
NJORD,64.163149,7.122112,2000-02-01T00:00:00.000Z,286290.0,209810.0,2640.0,6194760.0,2757370.0,6490.0
NJORD,64.163149,7.122112,2000-03-01T00:00:00.000Z,331560.0,226580.0,2120.0,6526320.0,2983950.0,8610.0
NJORD,64.163149,7.122112,2000-04-01T00:00:00.000Z,336020.0,220190.0,2900.0,6862340.0,3204140.0,11510.0
NJORD,64.163149,7.122112,2000-05-01T00:00:00.000Z,256230.0,147590.0,1810.0,7118570.0,3351730.0,13320.0
NJORD,64.163149,7.122112,2000-06-01T00:00:00.000Z,359890.0,201650.0,4220.0,7478460.0,3553380.0,17540.0
NJORD,64.163149,7.122112,2000-07-01T00:00:00.000Z,362570.0,282170.0,5290.0,7841030.0,3835550.0,22830.0
NJORD,64.163149,7.122112,2000-08-01T00:00:00.000Z,339590.0,268970.0,6030.0,8180620.0,4104520.0,28860.0
NJORD,64.163149,7.122112,2000-09-01T00:00:00.000Z,199610.0,121550.0,3080.0,8380230.0,4226070.0,31940.0
NJORD,64.163149,7.122112,2000-10-01T00:00:00.000Z,384360.0,260530.0,8060.0,8764590.0,4486600.0,40000.0
NJORD,64.163149,7.122112,2000-11-01T00:00:00.000Z,362660.0,244980.0,8110.0,9127250.0,4731580.0,48110.0
NJORD,64.163149,7.122112,2000-12-01T00:00:00.000Z,383740.0,272430.0,14380.0,9510990.0,5004010.0,62490.0
NJORD,64.163149,7.122112,2001-01-01T00:00:00.000Z,365950.0,239010.0,17130.0,9876940.0,5243020.0,79620.0
NJORD,64.163149,7.122112,2001-02-01T00:00:00.000Z,267360.0,190270.0,13890.0,10144300.0,5433290.0,93510.0
NJORD,64.163149,7.122112,2001-03-01T00:00:00.000Z,262230.0,210890.0,17620.0,10406530.0,5644180.0,111130.0
NJORD,64.163149,7.122112,2001-04-01T00:00:00.000Z,232740.0,194370.0,13850.0,10639270.0,5838550.0,124980.0
NJORD,64.163149,7.122112,2001-05-01T00:00:00.000Z,233830.0,171110.0,8820.0,10873100.0,6009660.0,133800.0
NJORD,64.163149,7.122112,2001-06-01T00:00:00.000Z,210350.0,147610.0,6520.0,11083450.0,6157270.0,140320.0
NJORD,64.163149,7.122112,2001-07-01T00:00:00.000Z,263380.0,210570.0,7260.0,11346830.0,6367840.0,147580.0
NJORD,64.163149,7.122112,2001-08-01T00:00:00.000Z,234710.0,196780.0,7690.0,11581540.0,6564620.0,155270.0
NJORD,64.163149,7.122112,2001-09-01T00:00:00.000Z,218120.0,198800.0,6720.0,11799660.0,6763420.0,161990.0
NJORD,64.163149,7.122112,2001-10-01T00:00:00.000Z,232870.0,241980.0,8300.0,12032530.0,7005400.0,170290.0
NJORD,64.163149,7.122112,2001-11-01T00:00:00.000Z,204530.0,219660.0,7810.0,12237060.0,7225060.0,178100.0
NJORD,64.163149,7.122112,2001-12-01T00:00:00.000Z,210740.0,267800.0,8020.0,12447800.0,7492860.0,186120.0
NJORD,64.163149,7.122112,2002-01-01T00:00:00.000Z,185400.0,253000.0,8730.0,12633200.0,7745860.0,194850.0
NJORD,64.163149,7.122112,2002-02-01T00:00:00.000Z,152650.0,211330.0,10210.0,12785850.0,7957190.0,205060.0
NJORD,64.163149,7.122112,2002-03-01T00:00:00.000Z,92810.0,121360.0,4410.0,12878660.0,8078550.0,209470.0
NJORD,64.163149,7.122112,2002-04-01T00:00:00.000Z,158400.0,178280.0,6860.0,13037060.0,8256830.0,216330.0
NJORD,64.163149,7.122112,2002-05-01T00:00:00.000Z,152120.0,184750.0,6580.0,13189180.0,8441580.0,222910.0
NJORD,64.163149,7.122112,2002-06-01T00:00:00.000Z,160150.0,226360.0,6930.0,13349330.0,8667940.0,229840.0
NJORD,64.163149,7.122112,2002-07-01T00:00:00.000Z,186840.0,282280.0,8430.0,13536170.0,8950220.0,238270.0
NJORD,64.163149,7.122112,2002-08-01T00:00:00.000Z,175330.0,289870.0,8730.0,13711500.0,9240090.0,247000.0
NJORD,64.163149,7.122112,2002-09-01T00:00:00.000Z,111650.0,180600.0,5430.0,13823150.0,9420690.0,252430.0
NJORD,64.163149,7.122112,2002-10-01T00:00:00.000Z,162640.0,268000.0,7870.0,13985790.0,9688690.0,260300.0
NJORD,64.163149,7.122112,2002-11-01T00:00:00.000Z,165830.0,285740.0,9470.0,14151620.0,9974430.0,269770.0
NJORD,64.163149,7.122112,2002-12-01T00:00:00.000Z,159310.0,286580.0,19630.0,14310930.0,10261010.0,289400.0
NJORD,64.163149,7.122112,2003-01-01T00:00:00.000Z,148850.0,281860.0,28360.0,14459780.0,10542870.0,317760.0
NJORD,64.163149,7.122112,2003-02-01T00:00:00.000Z,125150.0,258870.0,24450.0,14584930.0,10801740.0,342210.0
NJORD,64.163149,7.122112,2003-03-01T00:00:00.000Z,134280.0,268180.0,23890.0,14719210.0,11069920.0,366100.0
NJORD,64.163149,7.122112,2003-04-01T00:00:00.000Z,124600.0,268710.0,22730.0,14843810.0,11338630.0,388830.0
NJORD,64.163149,7.122112,2003-05-01T00:00:00.000Z,138390.0,255550.0,11110.0,14982200.0,11594180.0,399940.0
NJORD,64.163149,7.122112,2003-06-01T00:00:00.000Z,133180.0,142000.0,2850.0,15115380.0,11736180.0,402790.0
NJORD,64.163149,7.122112,2003-07-01T00:00:00.000Z,144980.0,190760.0,3620.0,15260360.0,11926940.0,406410.0
NJORD,64.163149,7.122112,2003-08-01T00:00:00.000Z,173010.0,264070.0,7700.0,15433370.0,12191010.0,414110.0
NJORD,64.163149,7.122112,2003-09-01T00:00:00.000Z,151340.0,247110.0,6070.0,15584710.0,12438120.0,420180.0
NJORD,64.163149,7.122112,2003-10-01T00:00:00.000Z,168600.0,230220.0,5030.0,15753310.0,12668340.0,425210.0
NJORD,64.163149,7.122112,2003-11-01T00:00:00.000Z,158080.0,260060.0,3550.0,15911390.0,12928400.0,428760.0
NJORD,64.163149,7.122112,2003-12-01T00:00:00.000Z,163640.0,283820.0,4570.0,16075030.0,13212220.0,433330.0
NJORD,64.163149,7.122112,2004-01-01T00:00:00.000Z,150980.0,290610.0,3780.0,16226010.0,13502830.0,437110.0
NJORD,64.163149,7.122112,2004-02-01T00:00:00.000Z,141060.0,249420.0,3770.0,16367070.0,13752250.0,440880.0
NJORD,64.163149,7.122112,2004-03-01T00:00:00.000Z,142020.0,200270.0,3110.0,16509090.0,13952520.0,443990.0
NJORD,64.163149,7.122112,2004-04-01T00:00:00.000Z,159880.0,278760.0,4540.0,16668970.0,14231280.0,448530.0
NJORD,64.163149,7.122112,2004-05-01T00:00:00.000Z,154950.0,293900.0,5080.0,16823920.0,14525180.0,453610.0
NJORD,64.163149,7.122112,2004-06-01T00:00:00.000Z,142220.0,257960.0,5020.0,16966140.0,14783140.0,458630.0
NJORD,64.163149,7.122112,2004-07-01T00:00:00.000Z,157130.0,259430.0,11010.0,17123270.0,15042570.0,469640.0
NJORD,64.163149,7.122112,2004-08-01T00:00:00.000Z,154450.0,276940.0,12830.0,17277720.0,15319510.0,482470.0
NJORD,64.163149,7.122112,2004-09-01T00:00:00.000Z,140480.0,265580.0,5560.0,17418200.0,15585090.0,488030.0
NJORD,64.163149,7.122112,2004-10-01T00:00:00.000Z,127070.0,264190.0,5350.0,17545270.0,15849280.0,493380.0
NJORD,64.163149,7.122112,2004-11-01T00:00:00.000Z,109510.0,235250.0,4390.0,17654780.0,16084530.0,497770.0
NJORD,64.163149,7.122112,2004-12-01T00:00:00.000Z,109300.0,243550.0,5980.0,17764080.0,16328080.0,503750.0
NJORD,64.163149,7.122112,2005-01-01T00:00:00.000Z,116930.0,283540.0,13340.0,17881010.0,16611620.0,517090.0
